-14.086,48.925,-14.086,48.401
-14.577,48.925,-14.086,48.925
-14.577,48.852,-14.577,48.925
-21.642,48.852,-14.577,48.852
-21.642,49.232,-21.642,48.852
-22.094,49.232,-21.642,49.232
-22.094,53.464,-22.094,49.232
-21.422,53.464,-22.094,53.464
-21.422,53.374,-21.422,53.464
-21.239,53.374,-21.422,53.374
-21.239,51.978,-21.239,53.374
-21.347,51.978,-21.239,51.978
-21.347,51.854,-21.347,51.978
-21.012,51.854,-21.347,51.854
-21.012,51.978,-21.012,51.854
-21.115,51.978,-21.012,51.978
-21.115,53.374,-21.115,51.978
-20.94,53.374,-21.115,53.374
-20.94,53.464,-20.94,53.374
-20.201,53.464,-20.94,53.464
-20.201,51.978,-20.201,53.464
-20.265,51.978,-20.201,51.978
-20.265,51.854,-20.265,51.978
-19.979,51.854,-20.265,51.854
-19.979,51.978,-19.979,51.854
-20.081,51.978,-19.979,51.978
-20.081,53.464,-20.081,51.978
-19.168,53.464,-20.081,53.464
-19.168,51.978,-19.168,53.464
-19.227,51.978,-19.168,51.978
-19.227,51.854,-19.227,51.978
-18.941,51.854,-19.227,51.854
-18.941,51.978,-18.941,51.854
-19.044,51.978,-18.941,51.978
-19.044,53.464,-19.044,51.978
-18.134,53.464,-19.044,53.464
-18.134,51.978,-18.134,53.464
-18.194,51.978,-18.134,51.978
-18.194,51.854,-18.194,51.978
-17.908,51.854,-18.194,51.854
-17.908,51.978,-17.908,51.854
-18.01,51.978,-17.908,51.978
-18.01,53.464,-18.01,51.978
-17.096,53.464,-18.01,53.464
-17.096,51.978,-17.096,53.464
-17.16,51.978,-17.096,51.978
-17.16,51.854,-17.16,51.978
-16.87,51.854,-17.16,51.854
-16.87,51.978,-16.87,51.854
-16.973,51.978,-16.87,51.978
-16.973,53.464,-16.973,51.978
-16.063,53.464,-16.973,53.464
-16.063,51.978,-16.063,53.464
-16.123,51.978,-16.063,51.978
-16.123,51.854,-16.123,51.978
-15.837,51.854,-16.123,51.854
-15.837,51.978,-15.837,51.854
-15.939,51.978,-15.837,51.978
-15.939,53.464,-15.939,51.978
-14.577,53.464,-15.939,53.464
-14.577,51.978,-14.577,53.464
-14.893,51.978,-14.577,51.978
-14.893,51.854,-14.893,51.978
-14.577,51.854,-14.893,51.854
-14.577,50.047,-14.577,51.854
-14.028,50.047,-14.577,50.047
-14.028,53.374,-14.028,50.047
-13.829,53.374,-14.028,53.374
-13.829,53.464,-13.829,53.374
-14.028,53.464,-13.829,53.464
-14.028,53.625,-14.028,53.464
-14.797,53.625,-14.028,53.625
-14.797,55.667,-14.797,53.625
-12.484,55.667,-14.797,55.667
-12.484,53.464,-12.484,55.667
-12.886,53.464,-12.484,53.464
-12.886,53.374,-12.886,53.464
-12.484,53.374,-12.886,53.374
-12.484,50.829,-12.484,53.374
-12.096,50.829,-12.484,50.829
-12.096,55.913,-12.096,50.829
-12.096,55.913,-12.096,55.913
-15.076,55.913,-12.096,55.913
-15.076,53.977,-15.076,55.913
-22.483,53.977,-15.076,53.977
-22.483,48.369,-22.483,53.977
-19.545,48.369,-22.483,48.369
-19.545,45.113,-19.545,48.369
-22.483,45.113,-19.545,45.113
-22.483,42.015,-22.483,45.113
-22.607,42.015,-22.483,42.015
-22.607,41.618,-22.607,42.015
-22.483,41.618,-22.607,41.618
-22.483,36.114,-22.483,41.618
-22.607,36.114,-22.483,36.114
-22.607,35.712,-22.607,36.114
-22.483,35.712,-22.607,35.712
-22.483,30.139,-22.483,35.712
-22.607,30.139,-22.483,30.139
-22.607,29.738,-22.607,30.139
-22.483,29.738,-22.607,29.738
-22.483,27.096,-22.483,29.738
-24.27,27.096,-22.483,27.096
-24.27,23.764,-24.27,27.096
-24.393,23.764,-24.27,23.764
-24.393,23.375,-24.393,23.764
-24.27,23.375,-24.393,23.375
-24.27,17.87,-24.27,23.375
-24.393,17.87,-24.27,17.87
-24.393,17.469,-24.393,17.87
-24.27,17.469,-24.393,17.469
-24.27,11.926,-24.27,17.469
-24.393,11.926,-24.27,11.926
-24.393,11.525,-24.393,11.926
-24.27,11.525,-24.393,11.525
-24.27,5.939,-24.27,11.525
-24.393,5.939,-24.27,5.939
-24.393,5.542,-24.393,5.939
-24.27,5.542,-24.393,5.542
-24.27,-0.035,-24.27,5.542
-24.393,-0.035,-24.27,-0.035
-24.393,-0.424,-24.393,-0.035
-24.27,-0.424,-24.393,-0.424
-24.27,-3.677,-24.27,-0.424
-19.545,-3.677,-24.27,-3.677
-19.545,-9.593,-19.545,-3.677
-24.27,-9.593,-19.545,-9.593
-24.27,-12.976,-24.27,-9.593
-24.393,-12.976,-24.27,-12.976
-24.393,-13.378,-24.393,-12.976
-24.27,-13.378,-24.393,-13.378
-24.27,-18.811,-24.27,-13.378
-24.393,-18.811,-24.27,-18.811
-24.393,-19.213,-24.393,-18.811
-24.27,-19.213,-24.393,-19.213
-24.27,-22.369,-24.27,-19.213
-17.528,-22.369,-24.27,-22.369
-17.528,-22.471,-17.528,-22.369
-17.126,-22.471,-17.528,-22.471
-17.126,-22.369,-17.126,-22.471
-14.504,-22.369,-17.126,-22.369
-14.504,-23.381,-14.504,-22.369
-11.122,-23.381,-14.504,-23.381
-11.122,-22.369,-11.122,-23.381
-9.123,-22.369,-11.122,-22.369
-9.123,-23.381,-9.123,-22.369
-5.741,-23.381,-9.123,-23.381
-5.741,-22.369,-5.741,-23.381
-3.107,-22.369,-5.741,-22.369
-3.107,-22.471,-3.107,-22.369
-2.71,-22.471,-3.107,-22.471
-2.71,-22.369,-2.71,-22.471
4.23,-22.369,-2.71,-22.369
4.23,-19.191,4.23,-22.369
4.324,-19.191,4.23,-19.191
4.324,-18.79,4.324,-19.191
4.23,-18.79,4.324,-18.79
4.23,-12.879,4.23,-18.79
4.324,-12.879,4.23,-12.879
4.324,-12.478,4.324,-12.879
4.23,-12.478,4.324,-12.478
4.23,-9.593,4.23,-12.478
-0.515,-9.593,4.23,-9.593
-0.515,-9.271,-0.515,-9.593
-0.946,-9.271,-0.515,-9.271
-0.946,-9.63,-0.946,-9.271
-8.056,-9.63,-0.946,-9.63
-8.056,-10.575,-8.056,-9.63
-8.107,-10.575,-8.056,-10.575
-8.107,-10.695,-8.107,-10.575
-7.936,-10.695,-8.107,-10.695
-7.936,-9.784,-7.936,-10.695
-5.916,-9.784,-7.936,-9.784
-5.916,-10.437,-5.916,-9.784
-5.879,-10.437,-5.916,-10.437
-5.879,-10.539,-5.879,-10.437
-5.776,-10.539,-5.879,-10.539
-5.776,-10.437,-5.776,-10.539
-5.566,-10.437,-5.776,-10.437
-5.566,-9.922,-5.566,-10.437
3.344,-9.922,-14.582,-9.922
3.344,-10.251,3.344,-9.922
3.833,-10.251,3.344,-10.251
3.833,-15.604,3.833,-10.251
3.453,-15.604,3.833,-15.604
3.453,-16.309,3.453,-15.604
3.833,-16.309,3.453,-16.309
3.833,-21.66,3.833,-16.309
3.453,-21.66,3.833,-21.66
3.453,-21.98,3.453,-21.66
-5.776,-21.98,3.453,-21.98
-5.776,-16.083,-5.776,-21.98
-5.741,-16.036,-5.776,-16.083
-5.72,-15.942,-5.741,-16.036
-5.741,-15.839,-5.72,-15.942
-5.776,-15.797,-5.741,-15.839
-5.776,-12.282,-5.776,-15.797
-5.879,-12.282,-5.776,-12.282
-5.879,-13.218,-5.879,-12.282
-9.072,-13.218,-5.879,-13.218
-9.072,-13.414,-9.072,-13.218
-5.879,-13.414,-9.072,-13.414
-5.879,-15.706,-5.879,-13.414
-5.976,-15.685,-5.879,-15.706
-5.976,-15.685,-5.976,-15.685
-6.07,-15.707,-5.976,-15.685
-6.151,-15.767,-6.07,-15.707
-6.203,-15.839,-6.151,-15.767
-6.224,-15.942,-6.203,-15.839
-6.203,-16.036,-6.224,-15.942
-6.151,-16.117,-6.203,-16.036
-6.07,-16.168,-6.151,-16.117
-5.976,-16.189,-6.07,-16.168
-5.879,-16.169,-5.976,-16.189
-5.879,-21.672,-5.879,-16.169
-6.519,-21.672,-5.879,-21.672
-6.519,-22.266,-6.519,-21.672
-6.143,-22.266,-6.519,-22.266
-6.143,-22.984,-6.143,-22.266
-8.846,-22.984,-6.143,-22.984
-8.846,-22.01,-8.846,-22.984
-9.958,-22.01,-8.846,-22.01
-9.958,-13.441,-9.958,-22.01
-9.85,-13.441,-9.958,-13.441
-9.85,-13.218,-9.85,-13.441
-9.958,-13.218,-9.85,-13.218
-9.958,-10.695,-9.958,-13.218
-9.85,-10.695,-9.958,-10.695
-9.85,-10.575,-9.85,-10.695
-10.242,-10.575,-9.85,-10.575
-10.242,-10.695,-10.242,-10.575
-10.058,-10.695,-10.242,-10.695
-10.058,-15.912,-10.058,-10.695
-13.308,-15.912,-10.058,-15.912
-13.308,-15.993,-13.308,-15.912
-10.058,-15.993,-13.308,-15.993
-10.058,-22.01,-10.058,-15.993
-11.4,-22.01,-10.058,-22.01
-11.4,-22.984,-11.4,-22.01
-14.103,-22.984,-11.4,-22.984
-14.103,-22.253,-14.103,-22.984
-13.881,-22.253,-14.103,-22.253
-13.881,-21.374,-13.881,-22.253
-14.157,-21.374,-13.881,-21.374
-14.157,-16.102,-14.157,-21.374
-14.116,-16.036,-14.157,-16.102
-14.094,-15.942,-14.116,-16.036
-14.116,-15.848,-14.094,-15.942
-14.167,-15.767,-14.116,-15.848
-14.248,-15.707,-14.167,-15.767
-14.342,-15.685,-14.248,-15.707
-14.444,-15.707,-14.342,-15.685
-14.526,-15.767,-14.444,-15.707
-14.577,-15.839,-14.526,-15.767
-14.592,-15.912,-14.577,-15.839
-16.284,-15.912,-14.592,-15.912
-16.386,-15.912,-16.284,-15.912
-16.386,-15.993,-16.386,-15.912
-14.586,-15.993,-16.386,-15.993
-14.577,-16.036,-14.586,-15.993
-14.526,-16.117,-14.577,-16.036
-14.444,-16.168,-14.526,-16.117
-14.444,-16.168,-14.526,-16.117
-14.342,-16.189,-14.444,-16.168
-14.248,-16.168,-14.342,-16.189
-14.248,-16.168,-14.248,-16.168
-14.227,-16.155,-14.248,-16.168
-14.227,-21.374,-14.227,-16.155
-14.513,-21.374,-14.227,-21.374
-14.513,-21.98,-14.513,-21.374
-17.163,-21.98,-14.513,-21.98
-17.163,-15.912,-17.163,-21.98
-17.214,-15.912,-17.163,-15.912
-17.214,-21.98,-17.214,-15.912
-20.103,-21.98,-17.214,-21.98
-20.103,-15.993,-20.103,-21.98
-17.992,-15.993,-20.103,-15.993
-5.748,30.3,-5.748,30.214
-14.168,-6.175,-14.168,-6.132
-14.335,38.881,-14.241,38.9
-14.417,38.821,-14.335,38.881
-14.468,38.748,-14.417,38.821
-14.489,38.646,-14.468,38.748
-14.468,38.552,-14.489,38.646
-14.417,38.471,-14.468,38.552
-14.335,38.42,-14.417,38.471
-14.241,38.398,-14.335,38.42
-14.241,34.311,-14.241,38.398
-14.425,34.311,-14.241,34.311
-14.425,33.953,-14.425,34.311
-14.241,33.953,-14.425,33.953
-14.241,32.913,-14.241,33.953
-14.323,32.894,-14.241,32.913
-14.404,32.842,-14.323,32.894
-14.455,32.761,-14.404,32.842
-14.476,32.672,-14.455,32.761
-14.455,32.578,-14.476,32.672
-14.429,32.541,-14.455,32.578
-14.782,32.541,-14.429,32.541
-14.782,32.438,-14.782,32.541
-14.782,32.477,-14.782,32.438
-14.782,32.438,-14.782,32.477
-14.303,32.438,-14.782,32.438
-14.241,32.424,-14.303,32.438
-14.241,29.4,-14.241,32.424
-14.425,29.4,-14.241,29.4
-14.425,29.166,-14.425,29.4
-14.241,29.166,-14.425,29.166
-14.241,27.443,-14.241,29.166
-14.323,27.423,-14.241,27.443
-14.404,27.372,-14.323,27.423
-14.455,27.299,-14.404,27.372
-14.476,27.206,-14.455,27.299
-14.46,27.137,-14.476,27.206
-16.058,27.137,-14.46,27.137
-16.058,26.612,-16.058,27.137
-15.002,26.612,-16.058,26.612
-15.002,25.562,-15.002,26.612
-14.866,25.562,-15.002,25.562
-14.866,25.562,-14.866,25.562
-14.866,26.612,-14.866,25.562
-14.476,26.612,-14.866,26.612
-14.455,26.51,-14.476,26.612
-14.404,26.437,-14.455,26.51
-14.335,26.386,-14.404,26.437
-14.241,26.369,-14.335,26.386
-14.147,26.377,-14.241,26.369
-14.066,26.437,-14.147,26.377
-14.015,26.51,-14.066,26.437
-13.994,26.603,-14.015,26.51
-14.006,26.693,-13.994,26.603
-14.241,26.369,-14.335,26.386
-14.147,26.377,-14.241,26.369
-14.066,26.437,-14.147,26.377
-14.015,26.51,-14.066,26.437
-13.994,26.603,-14.015,26.51
-14.006,26.693,-13.994,26.603
-14.066,26.778,-14.006,26.693
-14.086,26.786,-14.066,26.778
-14.086,26.956,-14.086,26.786
-14.066,27.035,-14.086,26.956
-14.015,27.103,-14.066,27.035
-13.994,27.197,-14.015,27.103
-14.006,27.291,-13.994,27.197
-14.066,27.372,-14.006,27.291
-14.086,27.379,-14.066,27.372
-14.086,32.475,-14.086,27.379
-14.066,32.496,-14.086,32.475
-14.015,32.578,-14.066,32.496
-13.994,32.672,-14.015,32.578
-14.006,32.761,-13.994,32.672
-14.066,32.842,-14.006,32.761
-14.086,32.888,-14.066,32.842
-14.086,38.425,-14.086,32.888
-14.058,38.471,-14.086,38.425
-14.006,38.552,-14.058,38.471
-13.985,38.646,-14.006,38.552
-14.006,38.736,-13.985,38.646
-14.058,38.821,-14.006,38.736
-14.086,38.875,-14.058,38.821
-14.086,40.975,-14.086,38.875
-14.906,40.975,-14.086,40.975
-14.906,41.93,-14.906,40.975
-15.022,41.93,-14.906,41.93
-15.022,40.975,-15.022,41.93
-15.243,40.975,-15.022,40.975
-15.243,40.864,-15.243,40.975
-14.241,40.864,-15.243,40.864
-14.241,38.9,-14.241,40.864
-16.058,26.612,-16.058,26.655
-16.908,26.612,-16.908,26.655
-16.908,26.655,-16.908,26.612
-14.248,8.412,-14.167,8.463
-14.248,8.412,-14.248,8.412
-14.35,8.39,-14.248,8.412
-14.444,8.412,-14.35,8.39
-14.526,8.463,-14.444,8.412
-14.577,8.544,-14.526,8.463
-14.598,8.646,-14.577,8.544
-14.577,8.74,-14.598,8.646
-14.526,8.821,-14.577,8.74
-14.444,8.873,-14.526,8.821
-14.342,8.894,-14.444,8.873
-14.248,8.873,-14.342,8.894
-14.167,8.821,-14.248,8.873
-14.116,8.74,-14.167,8.821
-14.094,8.638,-14.116,8.74
-14.116,8.544,-14.094,8.638
-14.167,8.463,-14.116,8.544
-14.086,-15.912,-14.094,-15.912
-14.086,-15.993,-14.086,-15.912
-14.103,-15.993,-14.086,-15.993
-14.866,22.679,-14.866,23.764
-14.086,22.679,-14.866,22.679
-14.086,20.743,-14.086,22.679
-14.056,20.697,-14.086,20.743
-14.005,20.629,-14.056,20.697
-13.984,20.535,-14.005,20.629
-14.005,20.441,-13.984,20.535
-14.056,20.36,-14.005,20.441
-14.086,20.315,-14.056,20.36
-14.086,20.309,-14.086,20.315
-14.005,20.309,-14.086,20.309
-14.005,20.236,-14.005,20.309
-14.086,20.236,-14.005,20.236
-14.086,14.833,-14.086,20.236
-14.056,14.787,-14.086,14.833
-14.005,14.702,-14.056,14.787
-13.984,14.612,-14.005,14.702
-14.005,14.518,-13.984,14.612
-14.056,14.437,-14.005,14.518
-14.086,14.392,-14.056,14.437
-14.086,11.538,-14.086,14.392
-14.855,11.538,-14.086,11.538
-14.855,10.692,-14.855,11.538
-14.97,10.692,-14.855,10.692
-14.97,11.538,-14.97,10.692
-15.837,11.538,-14.97,11.538
-15.837,11.648,-15.837,11.538
-15.726,11.648,-15.837,11.648
-15.726,11.648,-15.726,11.648
-15.726,11.648,-15.726,11.648
-14.231,11.648,-15.726,11.648
-14.231,14.365,-14.231,11.648
-14.325,14.386,-14.231,14.365
-14.394,14.437,-14.325,14.386
-14.445,14.518,-14.394,14.437
-14.466,14.612,-14.445,14.518
-14.445,14.702,-14.466,14.612
-14.394,14.787,-14.445,14.702
-14.313,14.839,-14.394,14.787
-14.231,14.846,-14.313,14.839
-14.231,16.085,-14.231,14.846
-14.488,16.085,-14.231,16.085
-14.488,16.436,-14.488,16.085
-14.231,16.436,-14.488,16.436
-14.231,20.288,-14.231,16.436
-14.325,20.309,-14.231,20.288
-14.394,20.36,-14.325,20.309
-14.445,20.441,-14.394,20.36
-14.466,20.535,-14.445,20.441
-14.445,20.629,-14.466,20.535
-14.394,20.697,-14.445,20.629
-14.313,20.762,-14.394,20.697
-14.231,20.769,-14.313,20.762
-14.231,22.337,-14.231,20.769
-14.644,22.337,-14.231,22.337
-14.644,22.643,-14.644,22.337
-15.071,22.643,-14.644,22.643
-15.071,22.763,-15.071,22.643
-15.002,22.763,-15.071,22.763
-15.002,23.764,-15.002,22.763
-14.866,23.764,-15.002,23.764
-14.982,23.764,-14.866,23.764
-2.624,53.464,-2.983,53.464
-2.624,52.021,-2.624,53.464
-3.192,52.021,-2.624,52.021
-3.192,51.905,-3.192,52.021
-2.389,51.905,-3.192,51.905
-2.389,52.021,-2.389,51.905
-2.513,52.021,-2.389,52.021
-2.513,53.464,-2.513,52.021
-1.561,53.464,-2.513,53.464
-1.561,52.021,-1.561,53.464
-1.642,52.021,-1.561,52.021
-1.642,51.905,-1.642,52.021
-1.364,51.905,-1.642,51.905
-1.364,52.021,-1.364,51.905
-1.437,52.021,-1.364,52.021
-1.437,53.464,-1.437,52.021
-1.133,53.464,-1.437,53.464
-0.514,53.464,-1.133,53.464
-0.514,52.021,-0.514,53.464
-0.617,52.021,-0.514,52.021
-0.617,51.905,-0.617,52.021
-0.404,51.905,-0.617,51.905
-0.404,53.464,-0.404,51.905
2.018,53.464,-0.404,53.464
2.018,49.1,2.018,53.464
1.719,49.1,2.018,49.1
1.719,48.874,1.719,49.1
-5.669,48.874,1.719,48.874
-5.669,48.984,-5.669,48.874
-6.208,48.984,-5.669,48.984
-6.208,48.401,-6.208,48.984
-6.208,47.755,-6.208,48.401
-6.126,47.755,-6.208,47.755
-6.126,48.401,-6.126,47.755
-2.782,48.401,-6.126,48.401
-2.782,46.905,-2.782,48.401
-6.208,46.905,-2.782,46.905
-6.208,46.853,-6.208,46.905
-2.683,46.853,-6.208,46.853
-2.683,48.401,-2.683,46.853
-0.852,48.401,-2.683,48.401
-0.852,44.935,-0.852,48.401
-6.109,44.935,-0.852,44.935
-6.109,44.496,-6.109,44.935
-5.131,44.496,-6.109,44.496
-5.131,43.719,-5.131,44.496
-5.007,43.719,-5.131,43.719
-5.007,44.744,-5.007,43.719
-3.05,44.744,-5.007,44.744
-3.05,42.805,-3.05,44.744
-2.947,42.805,-3.05,42.805
-2.947,44.744,-2.947,42.805
1.74,44.744,-2.947,44.744
1.74,44.364,1.74,44.744
2.039,44.364,1.74,44.364
2.039,41.74,2.039,44.364
-2.947,41.74,2.039,41.74
-2.947,41.853,-2.947,41.74
-3.05,41.853,-2.947,41.853
-3.05,40.623,-3.05,41.853
-2.947,40.623,-3.05,40.623
-2.947,41.648,-2.947,40.623
2.039,41.648,-2.947,41.648
2.039,39.128,2.039,41.648
1.74,39.128,2.039,39.128
1.74,38.656,1.74,39.128
-2.947,38.656,1.74,38.656
-2.947,39.876,-2.947,38.656
-3.05,39.876,-2.947,39.876
-3.05,38.596,-3.05,39.876
1.74,38.596,-3.05,38.596
1.74,38.411,1.74,38.596
